category_id,category
332,Дом > Материалы для уборки > Товары для стирки
333,Дом > Материалы для уборки
334,Дом > Крупная бытовая техника > Плиты и печи
335,Дом > Крупная бытовая техника > Холодильники и морозильники
336,Дом > Крупная бытовая техника > Стиральные и сушильные машины
337,Дом > Крупная бытовая техника > Микроволновые печи
338,Дом > Крупная бытовая техника > Посудомоечные машины
339,Дом > Крупная бытовая техника
340,Дом > Постельные принадлежности > Одеяла
341,Дом > Постельные принадлежности > Наматрасники и протекторы
342,Дом > Постельные принадлежности > Пододеяльники
343,Дом > Постельные принадлежности > Одеяла и покрывала
344,Дом > Постельные принадлежности > Стеганые одеяла и покрывала
345,Дом > Постельные принадлежности > Кроватные подзоры
346,Дом > Постельные принадлежности > Простыни и наволочки
347,Дом > Постельные принадлежности > Комплекты постельного белья
348,Дом > Постельные принадлежности > Подушки и позиционеры
349,Дом > Постельные принадлежности
350,Дом > Мебель > Мебель для гостиной
351,Дом > Мебель > Офисная мебель
352,Дом > Мебель > Мебель для столовой
353,Дом > Мебель > Мебель для спальни
354,Дом > Мебель
355,Дом > Товары для дома > Товары для хранения и упорядочивания
356,Дом > Товары для дома > Лампы и освещение
357,Дом > Товары для дома > Кухня и сервировка стола > Мелкая кухонная техника
358,Дом > Товары для дома > Кухня и сервировка стола > Столовые приборы
359,Дом > Товары для дома > Кухня и сервировка стола > Посуда
360,Дом > Товары для дома > Кухня и сервировка стола > Кухонные инструменты и принадлежности
361,Дом > Товары для дома > Кухня и сервировка стола > Жаропрочная посуда
362,Дом > Товары для дома > Кухня и сервировка стола > Посуда для питья
363,Дом > Товары для дома > Кухня и сервировка стола > Кухонная утварь
364,Дом > Товары для дома > Кухня и сервировка стола > Барная посуда
365,Дом > Товары для дома > Кухня и сервировка стола
366,Дом > Товары для дома > Ванная > Полотенца и принадлежности для ванной
367,Дом > Товары для дома > Ванная > Принадлежности для ванной
368,Дом > Товары для дома > Ванная
369,Дом > Товары для дома > Домашний декор > Праздничные и сезонные декоративные элементы
370,Дом > Товары для дома > Домашний декор > Коврики и ковры
371,Дом > Товары для дома > Домашний декор > Оформление и фурнитура для окон
372,Дом > Товары для дома > Домашний декор > Парфюмерия для дома
373,Дом > Товары для дома > Домашний декор > Часы
374,Дом > Товары для дома > Домашний декор > Акцентные детали
375,Дом > Товары для дома > Домашний декор
376,Дом > Товары для дома
377,Дом
378,Одежда и аксессуары > Аксессуары > Аксессуары для женщин > Ремни
379,Одежда и аксессуары > Аксессуары > Аксессуары для женщин > Перчатки и рукавицы
380,Одежда и аксессуары > Аксессуары > Аксессуары для женщин > Солнцезащитные очки
381,Одежда и аксессуары > Аксессуары > Аксессуары для женщин > Шарфы и накидки
382,Одежда и аксессуары > Аксессуары > Аксессуары для женщин > Шляпы
383,Одежда и аксессуары > Аксессуары > Аксессуары для женщин
384,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин > Галстуки
385,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин > Ремни
386,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин > Шляпы
