category_id,category
428,ביגוד ואביזרים > נעלים והנעלה > נעלי תינוקות
429,ביגוד ואביזרים > נעלים והנעלה
430,ביגוד ואביזרים > ביגוד > בגדי נשים > חולצות וחולצות טי
431,"ביגוד ואביזרים > ביגוד > בגדי נשים > טייץ, גרביים וגרבי ברך > גרביים"
432,"ביגוד ואביזרים > ביגוד > בגדי נשים > טייץ, גרביים וגרבי ברך > חותלות"
433,"ביגוד ואביזרים > ביגוד > בגדי נשים > טייץ, גרביים וגרבי ברך > גרביונים וטייצים"
434,"ביגוד ואביזרים > ביגוד > בגדי נשים > טייץ, גרביים וגרבי ברך > גרביים וטייצים"
435,"ביגוד ואביזרים > ביגוד > בגדי נשים > טייץ, גרביים וגרבי ברך"
436,ביגוד ואביזרים > ביגוד > בגדי נשים > סווטשירטים וקפוצ'ונים
437,ביגוד ואביזרים > ביגוד > בגדי נשים > בגדי ים
438,ביגוד ואביזרים > ביגוד > בגדי נשים > חולצות > חליפות ובלייזרים
439,ביגוד ואביזרים > ביגוד > בגדי נשים > מכנסיים קצרים
440,ביגוד ואביזרים > ביגוד > בגדי נשים > סוודרים
441,ביגוד ואביזרים > ביגוד > בגדי נשים > מכנסיים
442,ביגוד ואביזרים > ביגוד > בגדי נשים > חצאיות
443,ביגוד ואביזרים > ביגוד > בגדי נשים > שמלות
444,ביגוד ואביזרים > ביגוד > בגדי נשים > לבני נשים ובגדי שינה > בגדי שינה
