category_id,category
416,oblečenie a doplnky > topánky a obuv > pánska obuv > sandále
417,oblečenie a doplnky > topánky a obuv > pánska obuv > bežná a slávnostná obuv
418,oblečenie a doplnky > topánky a obuv > pánska obuv > vysoké topánky/čižmy
419,oblečenie a doplnky > topánky a obuv > pánska obuv > Športová obuv
420,oblečenie a doplnky > topánky a obuv > pánska obuv > Šľapky
421,oblečenie a doplnky > topánky a obuv > pánska obuv > módne tenisky
422,oblečenie a doplnky > topánky a obuv > pánska obuv
423,oblečenie a doplnky > topánky a obuv > detská obuv > chlapčenská obuv
424,oblečenie a doplnky > topánky a obuv > detská obuv > obuv pre chlapčekov
425,oblečenie a doplnky > topánky a obuv > detská obuv > dievčenská obuv
426,oblečenie a doplnky > topánky a obuv > detská obuv > obuv pre dievčatká
427,oblečenie a doplnky > topánky a obuv > detská obuv
428,oblečenie a doplnky > topánky a obuv > detská obuv
429,oblečenie a doplnky > topánky a obuv
430,oblečenie a doplnky > oblečenie > dámske oblečenie > topy a tričká
431,"oblečenie a doplnky > oblečenie > dámske oblečenie > pančuchy, ponožky a pančuchový tovar > ponožky"
432,"oblečenie a doplnky > oblečenie > dámske oblečenie > pančuchy, ponožky a pančuchový tovar > ohrievače nôh"
433,"oblečenie a doplnky > oblečenie > dámske oblečenie > pančuchy, ponožky a pančuchový tovar > pančuchy a legíny"
434,"oblečenie a doplnky > oblečenie > dámske oblečenie > pančuchy, ponožky a pančuchový tovar > pančuchy a podkolienky"
435,"oblečenie a doplnky > oblečenie > dámske oblečenie > pančuchy, ponožky a pančuchový tovar"
436,oblečenie a doplnky > oblečenie > dámske oblečenie > teplákové bundy a mikiny
437,oblečenie a doplnky > oblečenie > dámske oblečenie > plavky
438,oblečenie a doplnky > oblečenie > dámske oblečenie > obleky a saká
439,oblečenie a doplnky > oblečenie > dámske oblečenie > Šortky
440,oblečenie a doplnky > oblečenie > dámske oblečenie > topy > svetre
441,oblečenie a doplnky > oblečenie > dámske oblečenie > nohavice a sukne > nohavice
442,oblečenie a doplnky > oblečenie > dámske oblečenie > nohavice a sukne > sukne
443,oblečenie a doplnky > oblečenie > dámske oblečenie > Šaty
444,oblečenie a doplnky > oblečenie > dámske oblečenie > spodná bielizeň a odev na spanie > oblečenie na spanie
445,oblečenie a doplnky > oblečenie > dámske oblečenie > spodná bielizeň a odev na spanie > spodná bielizeň
446,oblečenie a doplnky > oblečenie > dámske oblečenie > spodná bielizeň a odev na spanie > kombiné
447,oblečenie a doplnky > oblečenie > dámske oblečenie > spodná bielizeň a odev na spanie > podprsenky
448,oblečenie a doplnky > oblečenie > dámske oblečenie > spodná bielizeň a odev na spanie > sťahovacia bielizeň
449,oblečenie a doplnky > oblečenie > dámske oblečenie > spodná bielizeň a odev na spanie
450,oblečenie a doplnky > oblečenie > dámske oblečenie > nohavice a sukne > džínsy
451,oblečenie a doplnky > oblečenie > dámske oblečenie > overaly
452,oblečenie a doplnky > oblečenie > dámske oblečenie > nohavice a sukne > legíny
