category_id,category
486,klær og aksessoarer > klær > barneklær > jenteklær > tights
487,klær og aksessoarer > klær > barneklær > jenteklær > antrekk og sett
488,klær og aksessoarer > klær > barneklær > jenteklær > kjoler
489,klær og aksessoarer > klær > barneklær > jenteklær
490,klær og aksessoarer > klær > barneklær > gutteklær > sokker
491,klær og aksessoarer > klær > barneklær > gutteklær > dresser
492,klær og aksessoarer > klær > barneklær > gutteklær > undertøy
493,klær og aksessoarer > klær > barneklær > gutteklær > treningsgensere og hettegensere
494,klær og aksessoarer > klær > barneklær > gutteklær > gensere
495,klær og aksessoarer > klær > barneklær > gutteklær > badetøy
496,klær og aksessoarer > klær > barneklær > gutteklær > topper og t-skjorter
497,klær og aksessoarer > klær > barneklær > gutteklær > nattøy
498,klær og aksessoarer > klær > barneklær > gutteklær > antrekk og sett
499,klær og aksessoarer > klær > barneklær > gutteklær > bukser
500,klær og aksessoarer > klær > barneklær > gutteklær > shorts
501,klær og aksessoarer > klær > barneklær > gutteklær > jeans
502,klær og aksessoarer > klær > barneklær > gutteklær > yttertøy
503,klær og aksessoarer > klær > barneklær > gutteklær
504,klær og aksessoarer > klær > barneklær
505,klær og aksessoarer > klær > babyklær > babyklær til jenter > topper
506,klær og aksessoarer > klær > babyklær > babyklær til jenter > badetøy
507,klær og aksessoarer > klær > babyklær > babyklær til jenter > kjoler
508,klær og aksessoarer > klær > babyklær > babyklær til jenter > nattøy
509,klær og aksessoarer > klær > babyklær > babyklær til jenter > yttertøy
510,klær og aksessoarer > klær > babyklær > babyklær til jenter > underdeler
511,klær og aksessoarer > klær > babyklær > babyklær til jenter > gensere
512,klær og aksessoarer > klær > babyklær > babyklær til jenter > antrekk og sett
513,klær og aksessoarer > klær > babyklær > babyklær til jenter > sokker
514,klær og aksessoarer > klær > babyklær > babyklær til jenter > badedrakter
515,klær og aksessoarer > klær > babyklær > babyklær til jenter
516,klær og aksessoarer > klær > babyklær > babyklær til gutter > dresser
517,klær og aksessoarer > klær > babyklær > babyklær til gutter > badetøy
518,klær og aksessoarer > klær > babyklær > babyklær til gutter > gensere
519,klær og aksessoarer > klær > babyklær > babyklær til gutter > sokker
520,klær og aksessoarer > klær > babyklær > babyklær til gutter > topper
521,klær og aksessoarer > klær > babyklær > babyklær til gutter > badedrakter
522,klær og aksessoarer > klær > babyklær > babyklær til gutter > nattøy
523,klær og aksessoarer > klær > babyklær > babyklær til gutter > underdeler
524,klær og aksessoarer > klær > babyklær > babyklær til gutter > yttertøy
525,klær og aksessoarer > klær > babyklær > babyklær til gutter > antrekk og sett
526,klær og aksessoarer > klær > babyklær > babyklær til gutter
527,klær og aksessoarer > klær > babyklær
528,klær og aksessoarer > klær
529,klær og aksessoarer
530,annet
535,klær og aksessoarer > klær > herreklær > topper
536,klær og aksessoarer > klær > herreklær > topper > overdeler til fritidstøy
537,klær og aksessoarer > klær > herreklær > topper > sleepwear tops
538,klær og aksessoarer > klær > herreklær > underdeler
539,klær og aksessoarer > klær > herreklær > underdeler > underdeler til fritidstøy
540,klær og aksessoarer > klær > herreklær > underdeler > sleepwear bottoms
541,klær og aksessoarer > klær > dameklær > topper
542,klær og aksessoarer > klær > dameklær > topper > activewear tops
